Time,Open,High,Low,Close,Volume
2017-12-25 04:30:00,0.05169900,0.05222800,0.05163800,0.05203800,6025.96000000
2017-12-25 04:00:00,0.05154200,0.05179900,0.05144800,0.05169800,5752.81400000
2017-12-25 03:30:00,0.05160000,0.05178800,0.05125500,0.05154200,6853.04200000
2017-12-25 03:00:00,0.05159000,0.05190000,0.05130900,0.05160000,5342.88400000
2017-12-25 02:30:00,0.05166900,0.05180000,0.05149900,0.05156400,4958.44100000
2017-12-25 02:00:00,0.05166400,0.05180000,0.05152000,0.05166900,4434.83300000
2017-12-25 01:30:00,0.05174500,0.05199000,0.05166100,0.05171800,5005.68700000
2017-12-25 01:00:00,0.05184500,0.05194800,0.05139000,0.05174200,5753.37400000
2017-12-25 00:30:00,0.05192800,0.05230500,0.05142500,0.05189400,4926.47300000
2017-12-25 00:00:00,0.05178500,0.05240000,0.05152100,0.05192800,4722.19200000
2017-12-24 23:30:00,0.05218800,0.05247800,0.05113400,0.05173200,6539.13100000
2017-12-24 23:00:00,0.05251100,0.05266700,0.05210000,0.05218600,6728.30500000
2017-12-24 22:30:00,0.05223600,0.05277000,0.05189200,0.05256100,5725.64500000
2017-12-24 22:00:00,0.05189300,0.05250100,0.05189200,0.05223600,5190.58100000
2017-12-24 21:30:00,0.05199500,0.05218500,0.05189200,0.05189200,5231.83600000
2017-12-24 21:00:00,0.05141400,0.05237200,0.05125200,0.05199000,8227.99900000
2017-12-24 20:30:00,0.05041100,0.05149900,0.05018200,0.05141400,6322.81000000
2017-12-24 20:00:00,0.05018800,0.05046200,0.04992300,0.05046200,5699.37300000
2017-12-24 19:30:00,0.04953500,0.05032200,0.04952500,0.05018100,6671.47000000
2017-12-24 19:00:00,0.04876500,0.04960000,0.04870000,0.04953500,6309.33900000
2017-12-24 18:30:00,0.04874500,0.04916900,0.04857000,0.04879500,3953.51700000
2017-12-24 18:00:00,0.04873100,0.04900000,0.04855100,0.04874500,4653.48300000
2017-12-24 17:30:00,0.04878600,0.04892400,0.04855500,0.04873100,4092.71400000
2017-12-24 17:00:00,0.04896300,0.04902400,0.04859000,0.04878500,3862.56800000
2017-12-24 16:30:00,0.04879100,0.04920000,0.04866700,0.04896200,3428.10000000
2017-12-24 16:00:00,0.04859000,0.04895200,0.04856200,0.04879100,3616.82400000
2017-12-24 15:30:00,0.04887300,0.04905500,0.04850100,0.04859000,4407.41700000
2017-12-24 15:00:00,0.04872900,0.04902900,0.04872200,0.04886900,3665.52100000
2017-12-24 14:30:00,0.04860400,0.04900000,0.04850100,0.04873000,3471.90500000
2017-12-24 14:00:00,0.04879700,0.04924600,0.04844700,0.04864500,3787.74000000
2017-12-24 13:30:00,0.04873900,0.04882500,0.04866500,0.04876000,2913.59500000
2017-12-24 13:00:00,0.04866500,0.04889400,0.04863500,0.04873900,4660.69000000
2017-12-24 12:30:00,0.04872900,0.04880000,0.04860900,0.04869800,4187.27500000
2017-12-24 12:00:00,0.04865600,0.04879900,0.04852900,0.04872900,3980.26200000
2017-12-24 11:30:00,0.04854100,0.04868400,0.04835000,0.04860400,4392.60300000
2017-12-24 11:00:00,0.04853200,0.04860000,0.04844000,0.04854200,4626.53800000
2017-12-24 10:30:00,0.04818800,0.04865000,0.04802000,0.04853300,6378.39000000
2017-12-24 10:00:00,0.04805400,0.04829900,0.04795200,0.04818800,4548.52700000
2017-12-24 09:30:00,0.04849200,0.04854800,0.04790000,0.04802500,5911.48000000
2017-12-24 09:00:00,0.04822900,0.04849800,0.04811100,0.04849200,4439.80500000
2017-12-24 08:30:00,0.04859900,0.04868300,0.04810000,0.04825700,5603.98100000
2017-12-24 08:00:00,0.04836600,0.04870000,0.04835400,0.04859200,5741.39500000
2017-12-24 07:30:00,0.04819700,0.04850000,0.04800000,0.04836600,6904.63300000
2017-12-24 07:00:00,0.04797000,0.04830300,0.04780100,0.04815000,6380.73000000
2017-12-24 06:30:00,0.04813000,0.04840000,0.04781300,0.04797000,6538.45600000
2017-12-24 06:00:00,0.04824200,0.04870000,0.04810000,0.04813000,5917.75300000
2017-12-24 05:30:00,0.04846700,0.04859600,0.04810300,0.04824200,4722.15100000
2017-12-24 05:00:00,0.04828600,0.04866600,0.04810000,0.04846800,6070.09400000
2017-12-24 04:30:00,0.04825700,0.04844400,0.04821100,0.04828600,5294.37400000
2017-12-24 04:00:00,0.04831500,0.04840000,0.04808600,0.04832800,4949.47400000
2017-12-24 03:30:00,0.04813300,0.04840000,0.04810000,0.04832300,6142.79600000
2017-12-24 03:00:00,0.04823500,0.04833000,0.04794100,0.04811600,5419.95400000
2017-12-24 02:30:00,0.04836400,0.04842500,0.04810000,0.04823100,5093.95200000
2017-12-24 02:00:00,0.04844600,0.04864900,0.04811200,0.04832200,5051.91100000
2017-12-24 01:30:00,0.04823400,0.04900000,0.04820100,0.04831600,6581.39000000
2017-12-24 01:00:00,0.04838300,0.04849900,0.04815800,0.04823400,4852.50500000
2017-12-24 00:30:00,0.04851400,0.04900000,0.04836400,0.04838300,7319.77900000
2017-12-24 00:00:00,0.04840600,0.04890000,0.04829500,0.04851400,7210.21700000
2017-12-23 23:30:00,0.04821900,0.04890000,0.04798200,0.04840600,6661.45900000
2017-12-23 23:00:00,0.04809200,0.04850000,0.04801100,0.04821600,4945.12200000
2017-12-23 22:30:00,0.04820000,0.04840000,0.04788000,0.04809200,5439.44900000
2017-12-23 22:00:00,0.04798300,0.04880000,0.04770000,0.04815700,5890.77900000
2017-12-23 21:30:00,0.04809700,0.04869400,0.04780000,0.04800200,6625.30300000
2017-12-23 21:00:00,0.04813700,0.04830000,0.04780700,0.04809100,5655.83700000
2017-12-23 20:30:00,0.04831900,0.04847800,0.04805700,0.04813700,6299.46200000
2017-12-23 20:00:00,0.04811500,0.04860000,0.04810300,0.04832000,6254.81500000
2017-12-23 19:30:00,0.04819200,0.04850000,0.04774400,0.04820500,6543.72700000
2017-12-23 19:00:00,0.04814000,0.04869300,0.04810100,0.04819200,7877.53200000
2017-12-23 18:30:00,0.04819500,0.04863800,0.04799800,0.04814000,10633.16500000
2017-12-23 18:00:00,0.04786400,0.04850000,0.04773500,0.04813400,7331.49300000
2017-12-23 17:30:00,0.04787500,0.04813400,0.04781100,0.04786400,6164.48600000
2017-12-23 17:00:00,0.04790300,0.04810200,0.04770500,0.04787300,5124.72600000
2017-12-23 16:30:00,0.04809600,0.04866600,0.04770000,0.04790300,7701.04700000
2017-12-23 16:00:00,0.04819800,0.04839000,0.04798500,0.04813900,6785.64500000
2017-12-23 15:30:00,0.04800000,0.04835000,0.04790000,0.04819300,6254.70000000
2017-12-23 15:00:00,0.04814800,0.04829000,0.04790000,0.04800200,5401.22900000
2017-12-23 14:30:00,0.04811500,0.04822100,0.04801800,0.04815900,5376.67500000
2017-12-23 14:00:00,0.04801600,0.04829400,0.04798300,0.04818100,4940.79200000
2017-12-23 13:30:00,0.04783300,0.04810000,0.04780000,0.04798500,5060.73300000
2017-12-23 13:00:00,0.04794900,0.04814200,0.04777900,0.04790000,5688.32900000
2017-12-23 12:30:00,0.04816100,0.04838700,0.04783500,0.04794900,6798.78000000
2017-12-23 12:00:00,0.04806700,0.04839700,0.04777200,0.04825200,6289.43500000
2017-12-23 11:30:00,0.04790100,0.04829900,0.04780000,0.04806700,6323.19500000
2017-12-23 11:00:00,0.04807900,0.04833000,0.04780200,0.04794500,7508.37400000
2017-12-23 10:30:00,0.04795900,0.04822200,0.04770000,0.04807300,9183.47800000
2017-12-23 10:00:00,0.04808900,0.04823300,0.04776700,0.04795800,7448.36200000
2017-12-23 09:30:00,0.04836300,0.04856900,0.04789800,0.04808900,8129.78900000
2017-12-23 09:00:00,0.04816300,0.04860000,0.04806300,0.04832200,7121.17100000
2017-12-23 08:30:00,0.04801700,0.04860000,0.04784900,0.04816200,5247.37300000
2017-12-23 08:00:00,0.04809400,0.04850000,0.04795300,0.04801100,5917.00200000
2017-12-23 07:30:00,0.04797200,0.04827300,0.04783300,0.04809400,5405.66400000
2017-12-23 07:00:00,0.04830000,0.04859000,0.04786500,0.04797200,5967.69200000
2017-12-23 06:30:00,0.04845700,0.04870900,0.04827400,0.04830100,5623.72300000
2017-12-23 06:00:00,0.04852000,0.04869000,0.04822700,0.04847000,6006.51100000
2017-12-23 05:30:00,0.04899300,0.04900000,0.04820000,0.04852000,5875.07200000
2017-12-23 05:00:00,0.04879200,0.04900000,0.04868100,0.04890600,4847.17800000
2017-12-23 04:30:00,0.04877500,0.04887700,0.04855100,0.04879300,6002.10700000
2017-12-23 04:00:00,0.04891000,0.04900000,0.04855000,0.04882200,4429.24000000
2017-12-23 03:30:00,0.04871100,0.04895300,0.04870500,0.04891000,3804.80400000
2017-12-23 03:00:00,0.04890600,0.04895300,0.04854500,0.04879900,4770.68700000
2017-12-23 02:30:00,0.04870900,0.04891200,0.04850300,0.04890700,4581.60900000
2017-12-23 02:00:00,0.04886300,0.04899400,0.04852200,0.04870900,5610.07000000
2017-12-23 01:30:00,0.04846700,0.04888000,0.04839100,0.04881100,4777.94600000
2017-12-23 01:00:00,0.04859000,0.04881500,0.04804900,0.04845200,5591.57700000
2017-12-23 00:30:00,0.04843500,0.04875000,0.04838900,0.04853800,4403.92900000
2017-12-23 00:00:00,0.04865800,0.04881200,0.04798900,0.04843500,5188.80700000
2017-12-22 23:30:00,0.04867600,0.04883900,0.04850000,0.04875000,4816.70100000
2017-12-22 23:00:00,0.04878900,0.04901900,0.04850100,0.04867600,6271.16500000
2017-12-22 22:30:00,0.04883600,0.04900000,0.04869600,0.04878000,5925.61100000
2017-12-22 22:00:00,0.04866600,0.04894900,0.04839100,0.04879500,5967.26000000
2017-12-22 21:30:00,0.04883000,0.04895000,0.04850200,0.04865200,5681.79700000
2017-12-22 21:00:00,0.04882200,0.04890700,0.04860000,0.04879000,5317.69800000
2017-12-22 20:30:00,0.04849100,0.04895000,0.04836000,0.04882800,5057.22500000
2017-12-22 20:00:00,0.04801500,0.04865300,0.04798100,0.04861400,5143.43400000
2017-12-22 19:30:00,0.04784100,0.04830000,0.04761500,0.04803400,4986.67600000
2017-12-22 19:00:00,0.04760100,0.04799800,0.04749800,0.04784600,4685.45700000
2017-12-22 18:30:00,0.04760200,0.04790200,0.04715200,0.04760600,7356.79600000
2017-12-22 18:00:00,0.04725600,0.04785400,0.04719900,0.04760200,6848.01200000
2017-12-22 17:30:00,0.04761300,0.04790200,0.04710000,0.04730200,6003.72500000
2017-12-22 17:00:00,0.04760600,0.04788900,0.04731600,0.04751000,4943.89800000
2017-12-22 16:30:00,0.04742600,0.04799700,0.04731800,0.04769800,5412.94300000
2017-12-22 16:00:00,0.04715000,0.04766800,0.04700700,0.04745100,5446.48000000
2017-12-22 15:30:00,0.04768100,0.04775800,0.04700000,0.04724000,5437.73200000
2017-12-22 15:00:00,0.04774100,0.04800000,0.04736100,0.04759300,5099.71800000
2017-12-22 14:30:00,0.04808300,0.04816000,0.04758400,0.04769500,5942.97400000
2017-12-22 14:00:00,0.04810200,0.04836800,0.04782100,0.04810000,6681.73200000
2017-12-22 13:30:00,0.04812100,0.04839500,0.04751500,0.04810200,5107.24700000
2017-12-22 13:00:00,0.04811000,0.04860800,0.04800000,0.04812100,5751.47800000
2017-12-22 12:30:00,0.04816700,0.04848000,0.04800000,0.04820000,6132.25200000
2017-12-22 12:00:00,0.04841000,0.04889800,0.04790900,0.04816600,6855.99000000
2017-12-22 11:30:00,0.04795600,0.04887700,0.04767000,0.04841000,8847.60900000
2017-12-22 11:00:00,0.04827000,0.04855700,0.04718700,0.04797200,10893.02800000
2017-12-22 10:30:00,0.04803100,0.04900000,0.04798300,0.04827000,10692.57900000
2017-12-22 10:00:00,0.04644100,0.04870500,0.04637000,0.04799500,11651.71800000
2017-12-22 09:30:00,0.04636500,0.04719600,0.04583400,0.04639500,11621.19200000
2017-12-22 09:00:00,0.04740700,0.04760900,0.04534000,0.04632700,14544.48400000
2017-12-22 08:30:00,0.04737700,0.04757100,0.04666000,0.04739100,9185.55900000
2017-12-22 08:00:00,0.04776100,0.04877600,0.04711700,0.04738200,8687.43300000
2017-12-22 07:30:00,0.04833600,0.04853300,0.04756900,0.04772400,5221.19200000
2017-12-22 07:00:00,0.04816500,0.04900000,0.04812000,0.04840800,4521.13600000
2017-12-22 06:30:00,0.04800200,0.04862100,0.04780400,0.04816100,5395.93600000
2017-12-22 06:00:00,0.04824600,0.04841500,0.04777700,0.04800200,5379.47500000
2017-12-22 05:30:00,0.04918100,0.04918100,0.04823600,0.04824600,6715.52400000
2017-12-22 05:00:00,0.04890000,0.04963800,0.04875000,0.04918000,5653.53200000
2017-12-22 04:30:00,0.04848800,0.04963900,0.04837000,0.04889900,6458.43900000
2017-12-22 04:00:00,0.04808700,0.04862500,0.04807600,0.04849700,7099.19400000
2017-12-22 03:30:00,0.04765300,0.04842400,0.04732800,0.04807600,7070.55900000
2017-12-22 03:00:00,0.04745500,0.04836700,0.04666000,0.04761700,8044.43600000
2017-12-22 02:30:00,0.04815900,0.04871200,0.04710000,0.04760000,11295.92800000
2017-12-22 02:00:00,0.04914700,0.04925100,0.04800000,0.04818800,13355.79100000
2017-12-22 01:30:00,0.04915600,0.04979700,0.04898200,0.04914700,5977.78500000
2017-12-22 01:00:00,0.04939900,0.04956400,0.04900200,0.04915700,5541.59600000
2017-12-22 00:30:00,0.04933600,0.04980000,0.04930200,0.04939900,7557.62600000
2017-12-22 00:00:00,0.04896500,0.04960000,0.04881500,0.04933500,6495.66100000
2017-12-21 23:30:00,0.04917400,0.04968700,0.04860000,0.04900500,8304.35700000
2017-12-21 23:00:00,0.04820800,0.04947400,0.04820300,0.04920200,9674.78500000
2017-12-21 22:30:00,0.04926000,0.04973700,0.04812500,0.04837200,10782.88400000
2017-12-21 22:00:00,0.05063700,0.05099200,0.04910900,0.04926000,12721.36900000
2017-12-21 21:30:00,0.05071000,0.05125000,0.05020700,0.05078800,8654.34600000
2017-12-21 21:00:00,0.05085000,0.05140300,0.05064400,0.05071000,8840.82000000
2017-12-21 20:30:00,0.05122000,0.05148700,0.05070000,0.05085000,7759.70800000
2017-12-21 20:00:00,0.05081900,0.05149100,0.05069000,0.05127900,7913.56500000
2017-12-21 19:30:00,0.05080000,0.05087000,0.05035600,0.05081900,6663.43200000
2017-12-21 19:00:00,0.05058000,0.05084000,0.05020500,0.05075700,7325.42200000
2017-12-21 18:30:00,0.05076300,0.05085000,0.05056000,0.05063000,6693.22400000
2017-12-21 18:00:00,0.05050900,0.05085100,0.05047400,0.05076300,5226.50000000
2017-12-21 17:30:00,0.04985000,0.05060100,0.04979400,0.05050800,5498.67800000
2017-12-21 17:00:00,0.04976700,0.04999400,0.04970000,0.04987800,5003.92600000
2017-12-21 16:30:00,0.05000100,0.05012500,0.04970000,0.04982400,6067.16000000
2017-12-21 16:00:00,0.05019100,0.05023200,0.05000000,0.05000100,5034.51000000
2017-12-21 15:30:00,0.05018800,0.05032200,0.05002800,0.05019200,4809.33000000
2017-12-21 15:00:00,0.05064600,0.05073600,0.05010000,0.05018900,5901.95900000
2017-12-21 14:30:00,0.05140000,0.05162800,0.05035500,0.05069800,5736.64300000
2017-12-21 14:00:00,0.05142100,0.05170000,0.05130000,0.05143000,6799.49100000
2017-12-21 13:30:00,0.05122700,0.05151800,0.05100100,0.05142100,5777.21600000
2017-12-21 13:00:00,0.05064500,0.05140900,0.05064000,0.05122800,6580.77600000
2017-12-21 12:30:00,0.05064800,0.05157400,0.05050300,0.05064500,7462.88100000
2017-12-21 12:00:00,0.05007200,0.05075000,0.05002400,0.05064700,6116.26600000
2017-12-21 11:30:00,0.05009800,0.05034000,0.04989400,0.05010600,6529.40600000
2017-12-21 11:00:00,0.05031400,0.05031900,0.04970000,0.05009800,9970.76500000
2017-12-21 10:30:00,0.05000000,0.05051300,0.04994000,0.05031400,12688.95000000
2017-12-21 10:00:00,0.05016400,0.05048600,0.04954100,0.05001100,11844.73300000
2017-12-21 09:30:00,0.05019500,0.05042900,0.04999700,0.05016400,9198.00800000
2017-12-21 09:00:00,0.05027500,0.05031900,0.05000000,0.05024800,7760.75600000
2017-12-21 08:30:00,0.05031300,0.05040000,0.05004100,0.05027300,6819.28900000
2017-12-21 08:00:00,0.05024000,0.05037500,0.05000000,0.05035900,6604.41900000
2017-12-21 07:30:00,0.05009100,0.05041500,0.05008200,0.05024000,5873.56400000
2017-12-21 07:00:00,0.05017500,0.05039000,0.05000000,0.05009100,6946.92500000
2017-12-21 06:30:00,0.05010600,0.05038300,0.05002300,0.05020900,5554.04300000
2017-12-21 06:00:00,0.05009700,0.05026700,0.04984400,0.05010600,6374.48000000
2017-12-21 05:30:00,0.05012600,0.05040000,0.05000000,0.05005400,5977.91500000
2017-12-21 05:00:00,0.04965900,0.05032000,0.04959600,0.05012700,6351.47700000
2017-12-21 04:30:00,0.04953700,0.04990000,0.04947500,0.04961100,5310.82800000
2017-12-21 04:00:00,0.04943900,0.04979900,0.04920700,0.04953700,6260.67300000
2017-12-21 03:30:00,0.04935400,0.05029500,0.04900000,0.04943900,6718.95800000
2017-12-21 03:00:00,0.04874000,0.05002900,0.04869100,0.04932000,8379.39400000
2017-12-21 02:30:00,0.04884100,0.04990000,0.04862900,0.04876600,8635.50000000
2017-12-21 02:00:00,0.04916300,0.04921300,0.04830000,0.04884600,7313.83400000
2017-12-21 01:30:00,0.04950200,0.04972700,0.04880800,0.04921300,7741.56400000
2017-12-21 01:00:00,0.04953300,0.04967000,0.04931800,0.04950200,5403.51000000
2017-12-21 00:30:00,0.04991800,0.05029500,0.04930200,0.04943900,6680.64200000
2017-12-21 00:00:00,0.04923100,0.05000200,0.04911000,0.04991600,8076.59200000
2017-12-20 23:30:00,0.04864400,0.04938700,0.04862500,0.04923100,8676.04200000
2017-12-20 23:00:00,0.04820200,0.04880900,0.04800100,0.04864400,8819.34400000
2017-12-20 22:30:00,0.04895500,0.04900400,0.04818800,0.04827700,8256.56600000
2017-12-20 22:00:00,0.04852600,0.04900100,0.04850000,0.04895500,6495.38000000
2017-12-20 21:30:00,0.04814300,0.04864300,0.04809700,0.04851700,6507.56000000
2017-12-20 21:00:00,0.04829700,0.04839000,0.04800100,0.04809500,6297.05000000
2017-12-20 20:30:00,0.04822500,0.04844800,0.04810400,0.04829700,6037.78700000
2017-12-20 20:00:00,0.04799600,0.04839900,0.04790400,0.04827600,6273.81900000
2017-12-20 19:30:00,0.04791400,0.04815000,0.04760100,0.04805200,6124.34700000
2017-12-20 19:00:00,0.04826600,0.04844100,0.04789400,0.04789400,5685.69300000
2017-12-20 18:30:00,0.04802700,0.04838500,0.04782400,0.04826800,4704.95200000
2017-12-20 18:00:00,0.04805200,0.04850000,0.04772900,0.04807800,4930.03600000
2017-12-20 17:30:00,0.04872800,0.04891500,0.04778900,0.04809000,4856.97600000
2017-12-20 17:00:00,0.04831600,0.04898900,0.04814000,0.04872400,5328.73200000
2017-12-20 16:30:00,0.04811300,0.04853000,0.04784700,0.04831500,5736.03500000
2017-12-20 16:00:00,0.04843400,0.04900000,0.04788200,0.04806600,5283.50900000
2017-12-20 15:30:00,0.04832200,0.04890000,0.04815100,0.04843400,5810.50600000
2017-12-20 15:00:00,0.04817700,0.04900000,0.04791000,0.04834900,5454.34900000
2017-12-20 14:30:00,0.04788000,0.04845000,0.04767000,0.04793300,5055.64400000
2017-12-20 14:00:00,0.04790500,0.04825700,0.04752500,0.04788000,4100.70300000
2017-12-20 13:30:00,0.04771600,0.04840000,0.04771600,0.04786300,3787.42300000
2017-12-20 13:00:00,0.04738500,0.04783500,0.04725500,0.04771100,3935.98600000
2017-12-20 12:30:00,0.04773200,0.04781600,0.04677300,0.04738500,4855.70400000
2017-12-20 12:00:00,0.04766800,0.04806100,0.04741000,0.04775200,5380.94900000
2017-12-20 11:30:00,0.04766200,0.04797700,0.04740000,0.04741000,6971.08000000
2017-12-20 11:00:00,0.04800100,0.04811600,0.04710000,0.04766200,6202.20600000
2017-12-20 10:30:00,0.04795000,0.04845200,0.04794900,0.04811700,6639.91900000
2017-12-20 10:00:00,0.04685200,0.04820800,0.04683900,0.04794900,8600.88000000
2017-12-20 09:30:00,0.04660000,0.04690000,0.04636800,0.04689800,5197.16300000
2017-12-20 09:00:00,0.04681600,0.04690000,0.04642000,0.04647800,5575.97500000
2017-12-20 08:30:00,0.04656000,0.04687000,0.04627400,0.04681600,6796.13900000
2017-12-20 08:00:00,0.04652000,0.04690000,0.04651400,0.04656000,5659.37500000
2017-12-20 07:30:00,0.04698100,0.04699700,0.04641400,0.04652000,6742.70600000
2017-12-20 07:00:00,0.04669000,0.04700000,0.04661300,0.04694100,6800.05100000
2017-12-20 06:30:00,0.04678000,0.04690700,0.04641200,0.04669000,5454.82500000
2017-12-20 06:00:00,0.04655200,0.04700000,0.04645100,0.04674200,6116.17700000
2017-12-20 05:30:00,0.04671100,0.04683900,0.04635400,0.04655200,5908.83600000
2017-12-20 05:00:00,0.04711600,0.04715600,0.04665000,0.04671000,5360.76300000
2017-12-20 04:30:00,0.04719100,0.04740000,0.04700100,0.04706100,4314.64300000
2017-12-20 04:00:00,0.04700600,0.04719400,0.04700000,0.04716000,5033.41900000
2017-12-20 03:30:00,0.04704100,0.04722000,0.04685900,0.04709700,5370.45300000
2017-12-20 03:00:00,0.04678000,0.04710100,0.04669400,0.04704100,5017.70800000
2017-12-20 02:30:00,0.04639600,0.04679900,0.04625200,0.04673600,4404.82600000
2017-12-20 02:00:00,0.04675800,0.04698900,0.04620800,0.04640600,5998.79300000
2017-12-20 01:30:00,0.04675900,0.04699200,0.04639500,0.04669500,7449.02900000
2017-12-20 01:00:00,0.04691600,0.04695800,0.04650000,0.04675900,7298.08400000
2017-12-20 00:30:00,0.04684300,0.04700000,0.04660500,0.04691600,5673.86800000
2017-12-20 00:00:00,0.04645300,0.04702000,0.04640000,0.04684300,4702.77600000
2017-12-19 23:30:00,0.04627000,0.04650000,0.04615200,0.04645300,4240.14500000
2017-12-19 23:00:00,0.04660700,0.04680000,0.04602700,0.04627000,6612.00200000
2017-12-19 22:30:00,0.04630100,0.04668000,0.04622300,0.04660700,5817.09700000
2017-12-19 22:00:00,0.04610600,0.04654400,0.04603500,0.04630000,7657.46600000
2017-12-19 21:30:00,0.04665900,0.04700800,0.04600000,0.04615600,8446.68000000
2017-12-19 21:00:00,0.04641400,0.04685600,0.04610400,0.04666000,13357.05400000
2017-12-19 20:30:00,0.04592700,0.04696500,0.04529700,0.04641400,11882.79500000
2017-12-19 20:00:00,0.04510900,0.04650000,0.04500000,0.04592700,14539.62900000
2017-12-19 19:30:00,0.04549000,0.04578000,0.04400000,0.04508300,19069.50700000
2017-12-19 19:00:00,0.04622900,0.04649900,0.04501000,0.04560900,9781.11700000
2017-12-19 18:30:00,0.04624500,0.04650000,0.04616000,0.04621200,4589.74400000
2017-12-19 18:00:00,0.04622500,0.04648100,0.04604400,0.04628600,2795.77700000
2017-12-19 17:30:00,0.04611900,0.04640000,0.04573200,0.04622500,3188.52600000
2017-12-19 17:00:00,0.04565600,0.04700000,0.04547000,0.04609500,4789.34700000
2017-12-19 16:30:00,0.04603300,0.04618300,0.04547000,0.04573400,4676.12500000
2017-12-19 16:00:00,0.04645700,0.04660000,0.04570000,0.04603300,4296.57300000
2017-12-19 15:30:00,0.04644400,0.04664900,0.04641000,0.04646000,3594.15700000
2017-12-19 15:00:00,0.04645900,0.04675000,0.04610000,0.04644400,5740.97100000
2017-12-19 14:30:00,0.04631600,0.04657500,0.04610000,0.04650000,5452.63900000
2017-12-19 14:00:00,0.04587500,0.04642000,0.04578500,0.04632900,4396.22700000
2017-12-19 13:30:00,0.04573000,0.04600600,0.04560000,0.04587500,5582.93800000
2017-12-19 13:00:00,0.04562900,0.04584500,0.04546800,0.04573000,4842.39500000
2017-12-19 12:30:00,0.04579600,0.04600000,0.04551400,0.04562900,5536.52400000
2017-12-19 12:00:00,0.04544700,0.04584200,0.04485400,0.04579600,6196.31300000
2017-12-19 11:30:00,0.04566700,0.04581500,0.04544000,0.04544600,6115.82100000
2017-12-19 11:00:00,0.04593900,0.04599900,0.04557500,0.04565600,5538.58900000
2017-12-19 10:30:00,0.04564500,0.04630000,0.04563000,0.04590000,5041.79800000
2017-12-19 10:00:00,0.04628400,0.04628400,0.04500000,0.04564100,8981.79200000
2017-12-19 09:30:00,0.04671600,0.04682400,0.04602900,0.04625200,7478.21900000
2017-12-19 09:00:00,0.04659700,0.04699000,0.04652200,0.04671500,7218.65100000
2017-12-19 08:30:00,0.04593000,0.04662000,0.04581100,0.04659700,6573.48100000
2017-12-19 08:00:00,0.04539400,0.04593300,0.04526400,0.04581700,5947.35400000
2017-12-19 07:30:00,0.04502000,0.04580000,0.04499300,0.04540000,4715.31600000
2017-12-19 07:00:00,0.04598200,0.04650000,0.04500100,0.04502000,7356.51300000
2017-12-19 06:30:00,0.04533100,0.04618100,0.04531000,0.04598200,9580.72800000
2017-12-19 06:00:00,0.04491400,0.04559800,0.04480700,0.04532600,7816.85500000
2017-12-19 05:30:00,0.04522900,0.04588000,0.04417500,0.04488600,10438.45100000
2017-12-19 05:00:00,0.04622800,0.04630000,0.04404400,0.04503700,13239.73700000
2017-12-19 04:30:00,0.04613500,0.04699500,0.04550100,0.04620200,8275.26100000
2017-12-19 04:00:00,0.04582300,0.04622000,0.04563400,0.04613500,6214.29100000
2017-12-19 03:30:00,0.04504200,0.04590000,0.04502200,0.04582500,6336.06700000
2017-12-19 03:00:00,0.04492100,0.04518000,0.04480700,0.04505400,5212.18900000
2017-12-19 02:30:00,0.04501200,0.04532600,0.04438000,0.04493800,7822.59600000
2017-12-19 02:00:00,0.04520000,0.04544900,0.04478300,0.04491500,8453.04000000
2017-12-19 01:30:00,0.04456000,0.04529800,0.04449000,0.04520000,9318.85700000
2017-12-19 01:00:00,0.04413100,0.04495600,0.04413100,0.04461000,8438.33300000
2017-12-19 00:30:00,0.04352500,0.04422500,0.04342100,0.04412300,7255.69200000
2017-12-19 00:00:00,0.04354600,0.04372100,0.04340500,0.04352600,5331.73000000
2017-12-18 23:30:00,0.04386000,0.04390000,0.04340000,0.04365000,6638.79900000
2017-12-18 23:00:00,0.04324900,0.04400000,0.04315100,0.04386000,7064.96800000
2017-12-18 22:30:00,0.04337100,0.04400000,0.04290000,0.04322400,6873.90000000
2017-12-18 22:00:00,0.04358300,0.04377500,0.04318100,0.04335800,8205.57100000
2017-12-18 21:30:00,0.04350600,0.04390000,0.04300900,0.04369900,9555.47200000
2017-12-18 21:00:00,0.04276200,0.04366600,0.04272100,0.04350600,9533.02200000
2017-12-18 20:30:00,0.04225100,0.04289600,0.04218000,0.04289300,7212.37700000
2017-12-18 20:00:00,0.04151500,0.04232000,0.04150500,0.04219100,7295.36800000
2017-12-18 19:30:00,0.04128800,0.04170000,0.04127300,0.04161800,5165.82700000
2017-12-18 19:00:00,0.04153000,0.04161000,0.04095700,0.04127300,5713.83700000
2017-12-18 18:30:00,0.04177700,0.04192400,0.04147300,0.04156900,4735.96900000
2017-12-18 18:00:00,0.04213000,0.04216200,0.04079800,0.04177700,8116.40500000
2017-12-18 17:30:00,0.04253400,0.04311200,0.04210000,0.04213100,6849.24700000
2017-12-18 17:00:00,0.04260900,0.04279300,0.04230000,0.04259200,5661.81400000
2017-12-18 16:30:00,0.04180800,0.04280000,0.04170000,0.04263800,7166.63200000
2017-12-18 16:00:00,0.04132500,0.04193600,0.04122500,0.04186400,4428.52600000
2017-12-18 15:30:00,0.04206000,0.04218800,0.04120000,0.04133500,7247.26900000
2017-12-18 15:00:00,0.04116100,0.04249800,0.04104600,0.04203300,9565.36800000
2017-12-18 14:30:00,0.04116700,0.04130700,0.04100200,0.04116100,4789.54500000
