close,high,low,open,volume,baseVolume,datetime
9147.79,9149.45,9146.97,9148.61,18.89,172818.58,2020-06-30 05:51:00
9138.45,9149.0,9137.84,9147.79,21.69,198332.3,2020-06-30 05:52:00
9139.81,9144.48,9138.22,9138.45,15.22,139077.38,2020-06-30 05:53:00
9140.04,9143.04,9139.52,9139.81,6.563,59992.3,2020-06-30 05:54:00
9135.53,9141.15,9135.0,9140.04,7.79,71180.44,2020-06-30 05:55:00
9136.01,9137.73,9134.71,9135.53,8.791,80319.27,2020-06-30 05:56:00
9136.18,9136.98,9135.0,9136.01,13.05,119200.73,2020-06-30 05:57:00
9128.34,9138.77,9116.92,9136.18,340.93,3110411.17,2020-06-30 05:58:00
9128.0,9130.78,9123.81,9128.34,26.96,246045.6,2020-06-30 05:59:00
9128.18,9130.4,9121.79,9128.0,43.04,392811.04,2020-06-30 06:00:00
9133.58,9135.34,9128.18,9128.18,23.78,217199.58,2020-06-30 06:01:00
9137.1,9137.65,9132.29,9133.58,14.07,128496.41,2020-06-30 06:02:00
9133.58,9137.92,9130.13,9137.1,12.65,115602.64,2020-06-30 06:03:00
9135.36,9137.05,9133.4,9133.58,6.254,57134.1,2020-06-30 06:04:00
9135.21,9135.36,9131.71,9135.36,12.83,117159.84,2020-06-30 06:05:00
9139.99,9140.97,9135.21,9135.21,10.3,94083.4,2020-06-30 06:06:00
9140.43,9141.06,9138.34,9139.99,13.0,118813.67,2020-06-30 06:07:00
9136.6,9141.34,9135.89,9140.43,23.91,218481.48,2020-06-30 06:08:00
9135.32,9137.63,9135.0,9136.6,11.63,106278.76,2020-06-30 06:09:00
9136.51,9137.0,9135.0,9135.32,4.563,41692.28,2020-06-30 06:10:00
9138.59,9138.64,9128.66,9136.51,21.91,200146.94,2020-06-30 06:11:00
9138.51,9138.65,9135.45,9138.59,12.71,116088.05,2020-06-30 06:12:00
9139.13,9139.28,9137.33,9138.51,5.805,53045.47,2020-06-30 06:13:00
9139.74,9140.0,9138.29,9139.13,8.593,78535.83,2020-06-30 06:14:00
9128.78,9139.74,9126.46,9139.74,25.58,233574.88,2020-06-30 06:15:00
9129.06,9131.69,9128.68,9128.78,15.76,143846.42,2020-06-30 06:16:00
9126.35,9130.29,9125.38,9129.06,35.2,321301.18,2020-06-30 06:17:00
9117.32,9126.93,9115.0,9126.35,51.41,468860.74,2020-06-30 06:18:00
9121.28,9122.75,9115.45,9117.32,30.68,279812.14,2020-06-30 06:19:00
9117.23,9123.42,9111.94,9121.28,57.29,522286.58,2020-06-30 06:20:00
9118.2,9120.72,9114.51,9117.23,29.53,269244.87,2020-06-30 06:21:00
9121.76,9122.54,9117.45,9118.2,15.12,137860.06,2020-06-30 06:22:00
9120.1,9121.76,9119.0,9121.76,11.74,107046.7,2020-06-30 06:23:00
9125.0,9125.0,9120.1,9120.1,36.05,328879.91,2020-06-30 06:24:00
9126.69,9127.9,9124.21,9125.0,18.71,170787.58,2020-06-30 06:25:00
9128.24,9128.28,9126.69,9126.69,7.075,64581.46,2020-06-30 06:26:00
9132.06,9133.0,9128.21,9128.24,12.12,110703.29,2020-06-30 06:27:00
9128.2,9132.09,9128.12,9132.06,13.32,121592.86,2020-06-30 06:28:00
9125.44,9129.67,9123.61,9128.2,27.17,247951.5,2020-06-30 06:29:00
9121.23,9126.43,9120.0,9125.44,16.57,151183.21,2020-06-30 06:30:00
9125.39,9126.82,9121.23,9121.23,11.36,103623.95,2020-06-30 06:31:00
9131.47,9132.06,9125.39,9125.39,14.99,136840.87,2020-06-30 06:32:00
9132.68,9132.99,9131.17,9131.47,6.842,62482.46,2020-06-30 06:33:00
9135.61,9135.64,9132.68,9132.68,18.25,166711.5,2020-06-30 06:34:00
9136.87,9136.93,9132.36,9135.61,23.57,215313.0,2020-06-30 06:35:00
9141.36,9142.85,9136.87,9136.87,40.84,373248.5,2020-06-30 06:36:00
9140.58,9145.49,9140.0,9141.36,49.13,449151.27,2020-06-30 06:37:00
9141.78,9142.48,9140.0,9140.58,16.6,151758.12,2020-06-30 06:38:00
9144.64,9150.0,9141.76,9141.78,53.6,490290.28,2020-06-30 06:39:00
9143.73,9144.65,9141.15,9144.64,15.07,137804.79,2020-06-30 06:40:00
9137.3,9143.73,9136.14,9143.73,30.45,278305.53,2020-06-30 06:41:00
9140.42,9141.44,9137.3,9137.3,21.24,194108.68,2020-06-30 06:42:00
9138.94,9141.42,9137.72,9140.42,9.807,89632.18,2020-06-30 06:43:00
9138.25,9139.0,9137.08,9138.94,5.368,49060.0,2020-06-30 06:44:00
9144.43,9145.01,9137.0,9138.25,33.17,303166.82,2020-06-30 06:45:00
9145.6,9149.89,9134.7,9144.43,242.2,2215165.2,2020-06-30 06:46:00
9145.99,9146.0,9144.36,9145.6,18.87,172552.44,2020-06-30 06:47:00
9148.14,9152.27,9145.99,9145.99,51.53,471455.52,2020-06-30 06:48:00
9146.95,9149.4,9146.94,9148.14,40.64,371789.54,2020-06-30 06:49:00
9145.37,9148.61,9143.14,9146.95,26.62,243472.61,2020-06-30 06:50:00
9149.98,9152.42,9145.37,9145.37,34.71,317523.53,2020-06-30 06:51:00
9150.33,9155.09,9147.91,9149.98,48.83,446966.83,2020-06-30 06:52:00
9148.45,9150.35,9147.4,9150.33,11.75,107467.53,2020-06-30 06:53:00
9149.1,9153.95,9145.54,9148.45,42.04,384723.3,2020-06-30 06:54:00
9149.71,9152.98,9145.52,9149.1,16.25,148654.45,2020-06-30 06:55:00
9148.32,9149.72,9143.34,9149.71,27.96,255776.51,2020-06-30 06:56:00
9149.38,9151.99,9147.43,9148.32,14.34,131215.75,2020-06-30 06:57:00
9150.01,9151.11,9148.93,9149.38,30.93,282995.87,2020-06-30 06:58:00
9149.75,9151.11,9145.99,9150.01,44.26,404970.23,2020-06-30 06:59:00
9148.99,9159.74,9147.86,9149.75,71.34,652948.48,2020-06-30 07:00:00
9149.4,9149.41,9146.64,9148.99,37.5,343082.32,2020-06-30 07:01:00
9142.29,9150.22,9142.16,9149.4,26.68,243982.29,2020-06-30 07:02:00
9144.99,9147.48,9141.53,9142.29,26.25,240020.16,2020-06-30 07:03:00
9144.62,9146.41,9143.24,9144.99,10.09,92284.61,2020-06-30 07:04:00
9142.49,9145.98,9140.01,9144.62,13.13,120026.84,2020-06-30 07:05:00
9140.0,9142.49,9139.92,9142.49,15.42,140972.64,2020-06-30 07:06:00
9141.79,9142.67,9139.99,9140.0,13.25,121079.85,2020-06-30 07:07:00
9141.58,9143.24,9140.63,9141.79,8.44,77151.49,2020-06-30 07:08:00
9138.77,9141.6,9136.32,9141.58,33.39,305136.07,2020-06-30 07:09:00
9138.22,9139.74,9137.54,9138.77,5.712,52195.18,2020-06-30 07:10:00
9137.22,9139.59,9137.22,9138.22,6.658,60845.82,2020-06-30 07:11:00
9137.56,9139.14,9137.22,9137.22,4.733,43247.86,2020-06-30 07:12:00
9138.0,9138.01,9137.03,9137.56,6.133,56040.73,2020-06-30 07:13:00
9137.62,9138.87,9137.04,9138.0,8.365,76440.82,2020-06-30 07:14:00
9141.65,9141.97,9137.62,9137.62,10.99,100427.82,2020-06-30 07:15:00
9141.96,9143.4,9141.65,9141.65,11.14,101840.68,2020-06-30 07:16:00
9141.11,9142.69,9140.13,9141.96,16.24,148422.76,2020-06-30 07:17:00
9143.84,9143.84,9141.09,9141.11,12.33,112767.79,2020-06-30 07:18:00
9144.59,9144.75,9143.41,9143.84,21.55,197054.48,2020-06-30 07:19:00
9144.44,9144.98,9141.31,9144.59,13.88,126962.66,2020-06-30 07:20:00
9142.99,9144.97,9142.38,9144.44,13.15,120213.45,2020-06-30 07:21:00
9142.74,9143.74,9142.74,9142.99,11.14,101825.07,2020-06-30 07:22:00
9143.23,9145.0,9142.74,9142.74,9.587,87664.64,2020-06-30 07:23:00
9144.98,9145.0,9143.23,9143.23,6.885,62962.84,2020-06-30 07:24:00
9145.31,9146.76,9144.02,9144.98,18.3,167387.05,2020-06-30 07:25:00
9144.65,9146.37,9143.87,9145.31,21.53,196848.59,2020-06-30 07:26:00
9143.15,9144.98,9142.35,9144.65,22.05,201657.91,2020-06-30 07:27:00
9145.13,9145.67,9143.15,9143.15,16.06,146868.14,2020-06-30 07:28:00
9144.33,9146.12,9142.98,9145.13,18.41,168377.27,2020-06-30 07:29:00
9140.35,9145.41,9140.35,9144.33,9.201,84127.32,2020-06-30 07:30:00
9137.04,9140.38,9136.14,9140.35,45.12,412302.79,2020-06-30 07:31:00
9136.14,9137.04,9136.14,9137.04,17.29,158003.33,2020-06-30 07:32:00
9136.9,9138.32,9136.14,9136.14,13.77,125838.64,2020-06-30 07:33:00
9137.0,9137.51,9136.9,9136.9,8.407,76813.77,2020-06-30 07:34:00
9137.57,9137.79,9137.0,9137.0,14.65,133839.71,2020-06-30 07:35:00
9140.69,9140.69,9137.54,9137.57,13.6,124296.93,2020-06-30 07:36:00
9140.99,9141.0,9140.47,9140.69,18.06,165064.63,2020-06-30 07:37:00
9138.18,9141.7,9137.13,9140.99,18.4,168143.0,2020-06-30 07:38:00
9136.93,9138.19,9136.93,9138.18,11.09,101364.45,2020-06-30 07:39:00
9138.25,9139.67,9136.93,9136.93,16.9,154454.23,2020-06-30 07:40:00
9136.57,9139.76,9136.14,9138.25,33.79,308767.88,2020-06-30 07:41:00
9133.55,9137.33,9133.32,9136.57,42.26,386058.66,2020-06-30 07:42:00
9136.39,9136.47,9133.55,9133.55,12.8,116908.97,2020-06-30 07:43:00
9134.39,9136.47,9134.39,9136.39,9.396,85839.49,2020-06-30 07:44:00
9132.44,9134.4,9130.95,9134.39,7.162,65415.05,2020-06-30 07:45:00
9131.83,9132.74,9130.7,9132.44,12.28,112120.2,2020-06-30 07:46:00
9131.01,9131.86,9130.67,9131.83,18.08,165103.34,2020-06-30 07:47:00
9131.98,9133.16,9131.0,9131.01,26.39,240973.58,2020-06-30 07:48:00
9131.02,9132.0,9131.0,9131.98,25.27,230736.7,2020-06-30 07:49:00
9139.5,9142.0,9131.0,9131.02,69.89,638450.64,2020-06-30 07:50:00
9139.07,9141.51,9133.97,9139.5,22.97,209877.68,2020-06-30 07:51:00
9139.36,9140.5,9136.8,9139.07,16.2,148081.14,2020-06-30 07:52:00
9140.87,9141.92,9136.59,9139.36,15.06,137618.02,2020-06-30 07:53:00
9141.0,9141.4,9139.19,9140.87,5.028,45955.34,2020-06-30 07:54:00
9139.89,9142.91,9139.44,9141.0,29.23,267208.22,2020-06-30 07:55:00
9138.99,9140.33,9137.3,9139.89,22.27,203490.86,2020-06-30 07:56:00
9142.1,9144.0,9137.82,9138.99,48.96,447528.58,2020-06-30 07:57:00
9144.02,9144.05,9141.88,9142.1,5.371,49108.29,2020-06-30 07:58:00
9144.88,9144.89,9142.22,9144.02,12.69,116056.05,2020-06-30 07:59:00
9139.44,9144.88,9139.07,9144.88,28.39,259500.92,2020-06-30 08:00:00
9138.99,9141.33,9137.82,9139.44,27.25,249040.19,2020-06-30 08:01:00
9139.79,9141.0,9137.82,9138.99,25.64,234320.28,2020-06-30 08:02:00
9138.0,9142.24,9137.99,9139.79,24.36,222697.44,2020-06-30 08:03:00
9138.13,9139.74,9135.76,9138.0,28.03,256077.69,2020-06-30 08:04:00
9137.52,9139.27,9137.0,9138.13,6.856,62651.94,2020-06-30 08:05:00
9131.52,9140.01,9130.49,9137.52,38.9,355344.06,2020-06-30 08:06:00
9131.99,9132.57,9129.49,9131.52,31.61,288603.03,2020-06-30 08:07:00
9128.53,9132.0,9126.08,9131.99,14.42,131591.69,2020-06-30 08:08:00
9128.0,9131.8,9126.38,9128.53,22.55,205889.52,2020-06-30 08:09:00
9125.53,9128.01,9125.0,9128.0,27.77,253478.72,2020-06-30 08:10:00
9121.48,9126.08,9121.0,9125.53,13.97,127492.39,2020-06-30 08:11:00
9121.33,9122.95,9120.0,9121.48,12.93,117922.27,2020-06-30 08:12:00
9122.75,9122.84,9120.0,9121.33,12.56,114538.56,2020-06-30 08:13:00
9121.94,9124.18,9113.55,9122.75,64.41,587349.9,2020-06-30 08:14:00
9122.39,9123.0,9119.52,9121.94,6.987,63734.1,2020-06-30 08:15:00
9125.44,9126.08,9121.21,9122.39,13.69,124909.11,2020-06-30 08:16:00
9128.67,9129.48,9125.44,9125.44,14.06,128351.27,2020-06-30 08:17:00
9127.27,9129.59,9126.07,9128.67,24.1,219992.02,2020-06-30 08:18:00
9129.99,9130.0,9125.0,9127.27,17.65,161086.31,2020-06-30 08:19:00
9128.32,9130.0,9127.03,9129.99,14.62,133464.88,2020-06-30 08:20:00
9126.27,9128.32,9125.79,9128.32,7.187,65596.26,2020-06-30 08:21:00
9125.02,9126.28,9123.05,9126.27,11.07,100977.74,2020-06-30 08:22:00
9127.79,9127.8,9122.9,9125.02,14.96,136527.83,2020-06-30 08:23:00
9128.03,9128.67,9127.03,9127.79,8.205,74896.78,2020-06-30 08:24:00
9131.04,9131.04,9128.03,9128.03,28.46,259830.02,2020-06-30 08:25:00
9130.3,9131.04,9127.94,9131.04,10.44,95294.09,2020-06-30 08:26:00
9129.31,9130.91,9128.01,9130.3,12.98,118508.77,2020-06-30 08:27:00
9131.79,9131.8,9129.31,9129.31,10.33,94293.61,2020-06-30 08:28:00
9135.53,9135.69,9131.79,9131.79,8.745,79869.77,2020-06-30 08:29:00
9138.54,9138.58,9132.81,9135.53,13.16,120252.97,2020-06-30 08:30:00
9136.99,9139.01,9135.92,9138.54,13.91,127133.05,2020-06-30 08:31:00
9136.6,9137.86,9135.34,9136.99,12.92,118090.46,2020-06-30 08:32:00
9137.88,9138.77,9135.06,9136.6,28.32,258773.47,2020-06-30 08:33:00
9141.98,9145.99,9135.54,9137.88,85.07,777723.32,2020-06-30 08:34:00
9142.89,9145.53,9139.33,9141.98,26.59,243138.47,2020-06-30 08:35:00
9138.52,9143.59,9135.14,9142.89,13.88,126879.65,2020-06-30 08:36:00
9139.29,9140.82,9137.39,9138.52,12.47,113941.65,2020-06-30 08:37:00
9140.92,9143.89,9139.29,9139.29,14.34,131066.74,2020-06-30 08:38:00
9138.75,9142.67,9137.56,9140.92,27.14,248066.5,2020-06-30 08:39:00
9137.04,9138.75,9134.67,9138.75,7.007,64016.98,2020-06-30 08:40:00
9134.84,9137.22,9133.71,9137.04,10.35,94573.56,2020-06-30 08:41:00
9137.29,9138.04,9133.42,9134.84,7.087,64751.49,2020-06-30 08:42:00
9138.2,9139.46,9137.25,9137.29,7.392,67551.4,2020-06-30 08:43:00
9137.45,9139.62,9136.86,9138.2,19.08,174373.63,2020-06-30 08:44:00
9134.05,9138.55,9133.0,9137.45,20.57,187866.23,2020-06-30 08:45:00
9136.25,9137.33,9133.69,9134.05,5.701,52080.38,2020-06-30 08:46:00
9137.22,9137.37,9133.09,9136.25,10.3,94059.08,2020-06-30 08:47:00
9135.0,9137.25,9133.0,9137.22,27.2,248474.94,2020-06-30 08:48:00
9137.01,9137.37,9133.5,9135.0,14.23,130025.22,2020-06-30 08:49:00
9135.38,9137.37,9135.38,9137.01,15.07,137665.77,2020-06-30 08:50:00
9136.53,9138.17,9135.37,9135.38,32.35,295551.27,2020-06-30 08:51:00
9135.76,9137.15,9134.48,9136.53,11.9,108680.81,2020-06-30 08:52:00
9134.09,9136.55,9133.6,9135.76,26.0,237534.12,2020-06-30 08:53:00
9131.57,9134.51,9131.34,9134.09,18.71,170891.51,2020-06-30 08:54:00
9129.18,9133.9,9127.76,9131.57,31.11,284072.27,2020-06-30 08:55:00
9130.49,9134.1,9127.6,9129.18,28.12,256755.28,2020-06-30 08:56:00
9129.18,9131.6,9128.26,9130.49,16.81,153437.8,2020-06-30 08:57:00
9133.0,9135.41,9128.46,9129.18,24.97,228031.03,2020-06-30 08:58:00
9134.33,9134.59,9132.01,9133.0,12.09,110415.36,2020-06-30 08:59:00
9136.22,9136.24,9131.38,9134.33,8.942,81670.58,2020-06-30 09:00:00
9136.83,9136.87,9133.52,9136.22,10.08,92108.92,2020-06-30 09:01:00
9136.01,9136.84,9134.13,9136.83,13.27,121190.5,2020-06-30 09:02:00
9136.55,9136.66,9133.4,9136.01,17.18,156989.27,2020-06-30 09:03:00
9141.25,9143.43,9136.55,9136.55,20.93,191302.76,2020-06-30 09:04:00
9138.0,9142.54,9136.25,9141.25,15.76,144025.5,2020-06-30 09:05:00
9142.0,9142.62,9137.99,9138.0,15.12,138217.12,2020-06-30 09:06:00
9138.03,9142.56,9136.98,9142.0,23.67,216319.47,2020-06-30 09:07:00
9142.0,9143.57,9137.5,9138.03,17.52,160130.86,2020-06-30 09:08:00
9141.9,9142.37,9138.58,9142.0,11.05,100999.72,2020-06-30 09:09:00
9139.66,9142.37,9138.39,9141.9,14.5,132538.91,2020-06-30 09:10:00
9138.71,9141.78,9136.71,9139.66,25.32,231344.6,2020-06-30 09:11:00
9140.01,9140.07,9137.82,9138.71,17.95,164041.13,2020-06-30 09:12:00
9138.94,9140.62,9138.45,9140.01,13.53,123659.13,2020-06-30 09:13:00
9139.44,9140.52,9138.45,9138.94,6.02,55019.25,2020-06-30 09:14:00
9139.39,9139.44,9138.45,9139.44,7.243,66195.7,2020-06-30 09:15:00
9145.85,9145.87,9139.35,9139.39,36.11,330037.33,2020-06-30 09:16:00
9149.23,9149.3,9141.94,9145.85,27.52,251657.57,2020-06-30 09:17:00
9150.0,9150.0,9147.73,9149.23,30.88,282525.68,2020-06-30 09:18:00
9150.11,9151.8,9146.56,9150.0,43.58,398717.25,2020-06-30 09:19:00
9150.9,9151.0,9149.45,9150.11,8.336,76279.89,2020-06-30 09:20:00
9152.47,9153.96,9150.17,9150.9,24.47,223960.9,2020-06-30 09:21:00
9153.36,9154.21,9152.39,9152.47,27.91,255475.74,2020-06-30 09:22:00
9152.86,9154.24,9151.8,9153.36,9.391,85954.23,2020-06-30 09:23:00
9152.16,9156.08,9150.18,9152.86,26.66,243984.68,2020-06-30 09:24:00
9145.67,9154.65,9144.54,9152.16,34.77,318124.07,2020-06-30 09:25:00
9149.03,9150.83,9143.48,9145.67,78.11,714551.58,2020-06-30 09:26:00
9153.33,9153.52,9147.43,9149.03,42.61,389880.31,2020-06-30 09:27:00
9151.54,9155.14,9150.58,9153.33,24.01,219765.15,2020-06-30 09:28:00
9154.35,9155.11,9149.04,9151.54,18.86,172574.13,2020-06-30 09:29:00
9153.29,9155.73,9149.19,9154.35,47.92,438642.88,2020-06-30 09:30:00
9152.11,9155.13,9150.75,9153.29,11.51,105387.47,2020-06-30 09:31:00
9154.08,9154.76,9150.08,9152.11,9.575,87634.32,2020-06-30 09:32:00
9153.67,9155.72,9151.33,9154.08,18.07,165367.06,2020-06-30 09:33:00
9161.38,9164.89,9153.18,9153.67,52.82,483821.65,2020-06-30 09:34:00
9162.03,9163.19,9158.67,9161.38,42.35,388009.64,2020-06-30 09:35:00
9162.0,9163.87,9160.0,9162.03,23.53,215614.25,2020-06-30 09:36:00
9170.34,9174.0,9162.0,9162.0,49.14,450509.81,2020-06-30 09:37:00
9167.68,9174.0,9166.9,9170.34,26.26,240895.03,2020-06-30 09:38:00
9163.61,9168.52,9162.74,9167.68,18.96,173733.24,2020-06-30 09:39:00
9165.26,9168.67,9163.13,9163.61,31.27,286670.9,2020-06-30 09:40:00
9166.35,9168.6,9165.24,9165.26,27.75,254325.19,2020-06-30 09:41:00
9163.57,9168.62,9162.58,9166.35,24.3,222728.46,2020-06-30 09:42:00
9160.36,9165.06,9160.36,9163.57,18.31,167776.08,2020-06-30 09:43:00
9160.39,9160.39,9158.3,9160.36,10.73,98255.15,2020-06-30 09:44:00
9169.12,9169.96,9160.38,9160.39,27.22,249468.08,2020-06-30 09:45:00
9170.07,9171.1,9168.59,9169.12,19.03,174465.98,2020-06-30 09:46:00
9165.0,9171.09,9165.0,9170.07,16.9,154974.91,2020-06-30 09:47:00
9165.9,9167.24,9163.35,9165.0,27.27,249919.89,2020-06-30 09:48:00
9163.28,9167.93,9160.17,9165.9,16.72,153188.84,2020-06-30 09:49:00
9160.5,9164.21,9160.0,9163.28,11.89,108971.52,2020-06-30 09:50:00
9163.45,9167.25,9160.34,9160.5,17.29,158451.94,2020-06-30 09:51:00
9162.94,9164.47,9161.5,9163.45,7.87,72110.13,2020-06-30 09:52:00
9160.46,9162.94,9158.61,9162.94,10.28,94145.65,2020-06-30 09:53:00
9162.78,9163.0,9158.49,9160.46,12.07,110581.77,2020-06-30 09:54:00
9157.22,9162.78,9157.0,9162.78,30.52,279508.01,2020-06-30 09:55:00
9157.47,9159.29,9156.8,9157.22,11.07,101390.82,2020-06-30 09:56:00
9157.75,9158.24,9149.22,9157.47,72.18,660797.35,2020-06-30 09:57:00
9164.45,9166.43,9156.52,9157.75,38.6,353611.59,2020-06-30 09:58:00
9153.31,9165.54,9152.11,9164.45,43.13,395147.83,2020-06-30 09:59:00
9162.6,9171.58,9151.36,9153.31,91.68,839897.52,2020-06-30 10:00:00
9164.93,9168.33,9162.59,9162.6,36.44,333976.86,2020-06-30 10:01:00
9165.88,9167.49,9164.3,9164.93,14.05,128822.93,2020-06-30 10:02:00
9163.35,9165.99,9162.1,9165.88,15.51,142171.75,2020-06-30 10:03:00
9164.99,9165.0,9161.39,9163.35,26.54,243166.52,2020-06-30 10:04:00
9165.0,9165.81,9163.26,9164.99,34.71,318109.6,2020-06-30 10:05:00
9165.13,9166.76,9164.99,9165.0,19.86,182053.0,2020-06-30 10:06:00
9164.38,9165.43,9163.32,9165.13,7.624,69870.61,2020-06-30 10:07:00
9163.48,9165.43,9163.45,9164.38,8.934,81876.26,2020-06-30 10:08:00
9163.9,9164.9,9163.01,9163.48,4.412,40432.08,2020-06-30 10:09:00
9161.22,9164.17,9160.73,9163.9,15.68,143656.47,2020-06-30 10:10:00
9161.79,9162.38,9161.2,9161.22,10.29,94270.07,2020-06-30 10:11:00
9162.57,9163.0,9161.79,9161.79,14.84,135994.46,2020-06-30 10:12:00
9163.72,9163.99,9162.57,9162.57,8.521,78081.54,2020-06-30 10:13:00
9163.7,9164.0,9163.7,9163.72,9.161,83944.63,2020-06-30 10:14:00
9163.68,9164.0,9163.68,9163.7,6.17,56541.32,2020-06-30 10:15:00
9164.43,9164.6,9163.06,9163.68,11.39,104371.67,2020-06-30 10:16:00
9158.61,9164.43,9154.38,9164.43,25.12,230113.62,2020-06-30 10:17:00
9156.57,9159.1,9155.96,9158.61,8.175,74867.95,2020-06-30 10:18:00
9155.95,9158.87,9154.76,9156.57,11.54,105659.73,2020-06-30 10:19:00
9155.8,9158.35,9154.2,9155.95,18.93,173317.5,2020-06-30 10:20:00
9153.58,9157.93,9153.05,9155.8,24.54,224643.14,2020-06-30 10:21:00
9154.99,9158.04,9152.65,9153.58,12.47,114149.38,2020-06-30 10:22:00
9152.81,9155.86,9151.01,9154.99,43.67,399747.53,2020-06-30 10:23:00
9152.12,9153.28,9150.0,9152.81,38.4,351428.69,2020-06-30 10:24:00
9150.9,9152.57,9150.0,9152.12,12.89,117962.73,2020-06-30 10:25:00
9153.17,9154.32,9150.0,9150.9,14.21,130033.06,2020-06-30 10:26:00
9150.13,9153.17,9150.09,9153.17,9.356,85618.45,2020-06-30 10:27:00
9149.17,9150.82,9149.17,9150.13,11.03,100942.3,2020-06-30 10:28:00
9146.93,9149.99,9144.99,9149.17,38.24,349752.55,2020-06-30 10:29:00
9145.1,9147.43,9144.14,9146.93,15.17,138749.7,2020-06-30 10:30:00
9149.47,9149.6,9144.16,9145.1,25.26,231047.91,2020-06-30 10:31:00
9148.43,9150.88,9145.86,9149.47,49.12,449332.48,2020-06-30 10:32:00
9147.91,9149.13,9147.29,9148.43,10.58,96774.02,2020-06-30 10:33:00
9150.32,9150.32,9146.92,9147.91,17.04,155885.32,2020-06-30 10:34:00
9153.92,9154.32,9150.31,9150.32,11.47,105007.36,2020-06-30 10:35:00
9153.41,9154.32,9153.14,9153.92,18.03,165025.67,2020-06-30 10:36:00
9155.17,9155.2,9153.39,9153.41,10.14,92863.92,2020-06-30 10:37:00
9156.32,9156.53,9154.96,9155.17,20.54,188024.75,2020-06-30 10:38:00
9157.64,9157.68,9156.3,9156.32,10.71,98077.53,2020-06-30 10:39:00
9157.96,9158.71,9157.0,9157.64,13.03,119339.37,2020-06-30 10:40:00
9155.77,9159.0,9155.27,9157.96,23.54,215539.79,2020-06-30 10:41:00
9151.99,9156.0,9148.39,9155.77,46.96,429851.53,2020-06-30 10:42:00
9149.69,9153.22,9148.17,9151.99,24.76,226581.93,2020-06-30 10:43:00
9150.69,9151.79,9149.3,9149.69,6.6,60388.11,2020-06-30 10:44:00
9150.56,9151.82,9149.99,9150.69,7.347,67232.81,2020-06-30 10:45:00
9150.43,9150.99,9148.92,9150.56,5.994,54850.17,2020-06-30 10:46:00
9150.56,9151.24,9145.0,9150.43,28.63,261918.86,2020-06-30 10:47:00
9155.28,9155.29,9149.95,9150.56,28.15,257642.73,2020-06-30 10:48:00
9154.99,9155.5,9154.08,9155.28,24.95,228426.51,2020-06-30 10:49:00
9155.34,9155.5,9154.58,9154.99,8.859,81107.44,2020-06-30 10:50:00
9155.51,9155.77,9154.9,9155.34,5.394,49386.9,2020-06-30 10:51:00
9156.22,9156.89,9153.46,9155.51,9.749,89258.22,2020-06-30 10:52:00
9157.47,9157.55,9153.88,9156.22,9.935,90965.05,2020-06-30 10:53:00
9157.0,9157.47,9156.99,9157.47,6.825,62493.79,2020-06-30 10:54:00
9156.24,9158.61,9156.24,9157.0,20.88,191236.88,2020-06-30 10:55:00
9151.26,9156.56,9150.14,9156.24,16.08,147177.26,2020-06-30 10:56:00
9150.29,9152.0,9150.0,9151.26,9.054,82853.96,2020-06-30 10:57:00
9152.72,9154.51,9150.29,9150.29,26.3,240720.97,2020-06-30 10:58:00
9151.88,9153.77,9150.16,9152.72,18.09,165557.93,2020-06-30 10:59:00
9143.26,9154.02,9142.5,9151.88,48.97,447979.69,2020-06-30 11:00:00
9139.61,9145.74,9139.11,9143.26,20.11,183872.58,2020-06-30 11:01:00
9139.99,9140.0,9137.5,9139.61,26.69,243900.59,2020-06-30 11:02:00
9138.2,9141.99,9137.5,9139.99,16.56,151323.9,2020-06-30 11:03:00
9138.0,9139.57,9137.0,9138.2,10.55,96389.25,2020-06-30 11:04:00
9134.24,9138.0,9134.24,9138.0,6.601,60305.93,2020-06-30 11:05:00
9135.53,9136.0,9134.05,9134.24,7.096,64822.94,2020-06-30 11:06:00
9135.95,9136.0,9132.5,9135.53,16.68,152388.95,2020-06-30 11:07:00
9138.05,9143.96,9135.0,9135.95,23.51,214865.79,2020-06-30 11:08:00
9142.54,9142.54,9137.28,9138.05,22.32,203992.19,2020-06-30 11:09:00
9142.1,9143.19,9136.79,9142.54,30.53,279064.16,2020-06-30 11:10:00
9139.46,9145.01,9139.46,9142.1,29.15,266521.58,2020-06-30 11:11:00
9140.21,9140.27,9139.4,9139.46,2.511,22951.84,2020-06-30 11:12:00
9141.15,9143.09,9140.2,9140.21,7.632,69759.36,2020-06-30 11:13:00
9142.72,9143.56,9141.15,9141.15,8.9,81370.1,2020-06-30 11:14:00
9138.68,9143.01,9138.68,9142.72,20.98,191794.25,2020-06-30 11:15:00
9137.82,9138.68,9133.74,9138.68,16.88,154192.7,2020-06-30 11:16:00
9137.0,9137.82,9135.01,9137.82,16.67,152272.82,2020-06-30 11:17:00
9137.28,9138.77,9136.58,9137.0,16.57,151395.91,2020-06-30 11:18:00
9134.67,9139.16,9132.53,9137.28,30.51,278671.79,2020-06-30 11:19:00
9137.0,9138.01,9132.06,9134.67,25.01,228491.46,2020-06-30 11:20:00
9139.08,9139.43,9137.0,9137.0,21.25,194230.68,2020-06-30 11:21:00
9139.54,9140.0,9137.99,9139.08,18.33,167498.18,2020-06-30 11:22:00
